"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country/Region,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",sales_num,profit_num,quantity_num,discount_num
3966,CA-2018-164910,11/12/2018,11/17/2018,"Second Class",DM-13345,"Denise Monton",Corporate,"United States",Asheville,"North Carolina",28806,South,OFF-AR-10003651,"Office Supplies",Art,"Newell 350",7.87,0.89,3.0,0.2
3967,CA-2020-149902,4/1/2020,4/6/2020,"Standard Class",DW-13540,"Don Weiss",Consumer,"United States","New York City","New York",10024,East,OFF-AR-10002956,"Office Supplies",Art,"Boston 16801 Nautilus Battery Pencil Sharpener",88.04,22.89,4.0,0.0
3968,CA-2020-146010,5/20/2020,5/23/2020,"First Class",EH-14125,"Eugene Hildebrand","Home Office","United States","Colorado Springs",Colorado,80906,West,OFF-BI-10003638,"Office Supplies",Binders,"GBC Durable Plastic Covers",40.64,-32.51,7.0,0.7
3969,US-2019-163685,6/1/2019,6/5/2019,"Standard Class",KE-16420,"Katrina Edelman",Corporate,"United States","San Antonio",Texas,78207,Central,OFF-BI-10001890,"Office Supplies",Binders,"Avery Poly Binder Pockets",5.73,-9.16,8.0,0.8
3970,US-2019-163685,6/1/2019,6/5/2019,"Standard Class",KE-16420,"Katrina Edelman",Corporate,"United States","San Antonio",Texas,78207,Central,OFF-PA-10002606,"Office Supplies",Paper,"Xerox 1928",42.24,13.2,10.0,0.2
3971,CA-2018-135090,11/22/2018,11/26/2018,"Standard Class",SP-20920,"Susan Pistek",Consumer,"United States","Los Angeles",California,90036,West,OFF-PA-10002245,"Office Supplies",Paper,"Xerox 1895",53.82,24.22,9.0,0.0
3972,CA-2019-132374,2/22/2019,2/24/2019,"Second Class",PS-19045,"Penelope Sewall","Home Office","United States","Sterling Heights",Michigan,48310,Central,OFF-AR-10001615,"Office Supplies",Art,"Newell 34",79.36,20.63,4.0,0.0
3973,CA-2020-167556,3/29/2020,4/2/2020,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States","New York City","New York",10009,East,OFF-PA-10000466,"Office Supplies",Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,6.74,2.0,0.0
3974,CA-2020-167556,3/29/2020,4/2/2020,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10003708,"Office Supplies",Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,9.31,5.0,0.2
3975,CA-2020-167556,3/29/2020,4/2/2020,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States","New York City","New York",10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,124.2,8.0,0.0
3976,CA-2020-167556,3/29/2020,4/2/2020,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",41.33,14.98,7.0,0.2
3977,US-2020-116400,10/22/2020,10/24/2020,"First Class",EB-13930,"Eric Barreto",Consumer,"United States",Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,11.18,4.0,0.0
3978,CA-2021-101308,10/2/2021,10/7/2021,"Standard Class",FG-14260,"Frank Gastineau","Home Office","United States",Seattle,Washington,98105,West,OFF-FA-10002780,"Office Supplies",Fasteners,Staples,8.94,4.11,3.0,0.0
3979,CA-2021-101308,10/2/2021,10/7/2021,"Standard Class",FG-14260,"Frank Gastineau","Home Office","United States",Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,"i.Sound Portable Power - 8000 mAh",84.78,-20.14,2.0,0.2
3980,CA-2018-114517,12/23/2018,12/27/2018,"Standard Class",TH-21235,"Tiffany House",Corporate,"United States","New York City","New York",10024,East,FUR-TA-10001676,Furniture,Tables,"Hon 61000 Series Interactive Training Tables",53.32,-19.55,2.0,0.4
3981,CA-2018-114517,12/23/2018,12/27/2018,"Standard Class",TH-21235,"Tiffany House",Corporate,"United States","New York City","New York",10024,East,OFF-AP-10002350,"Office Supplies",Appliances,"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",56.52,15.83,3.0,0.0
3982,CA-2021-119564,12/15/2021,12/20/2021,"Standard Class",PL-18925,"Paul Lucas","Home Office","United States",Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,9.79,3.0,0.0
3983,CA-2020-135265,7/7/2020,7/9/2020,"Second Class",CC-12370,"Christopher Conant",Consumer,"United States","Los Angeles",California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.97,-3.6,4.0,0.2
3984,CA-2020-135265,7/7/2020,7/9/2020,"Second Class",CC-12370,"Christopher Conant",Consumer,"United States","Los Angeles",California,90045,West,TEC-CO-10003763,Technology,Copiers,"Canon PC1060 Personal Laser Copier",2799.96,944.99,5.0,0.2
3985,CA-2020-135265,7/7/2020,7/9/2020,"Second Class",CC-12370,"Christopher Conant",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10002923,"Office Supplies",Paper,"Xerox 1942",48.94,24.47,1.0,0.0
3986,CA-2020-108735,4/17/2020,4/21/2020,"Standard Class",JM-15535,"Jessica Myrick",Consumer,"United States",Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.5,24.24,3.0,0.15
3987,CA-2021-112333,4/8/2021,4/14/2021,"Standard Class",KF-16285,"Karen Ferguson","Home Office","United States",Plainfield,"New Jersey",7060,East,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",2591.56,621.97,4.0,0.0
3988,CA-2021-112333,4/8/2021,4/14/2021,"Standard Class",KF-16285,"Karen Ferguson","Home Office","United States",Plainfield,"New Jersey",7060,East,OFF-AP-10001962,"Office Supplies",Appliances,"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210",41.95,10.49,5.0,0.0
3989,US-2020-159415,4/17/2020,4/22/2020,"Standard Class",CS-12175,"Charles Sheldon",Corporate,"United States",Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,13.85,5.0,0.2
3990,CA-2018-122588,11/25/2018,11/27/2018,"Second Class",AR-10540,"Andy Reiter",Consumer,"United States",Woonsocket,"Rhode Island",2895,East,FUR-FU-10001095,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame",52.96,20.12,2.0,0.0
3991,CA-2018-137589,11/3/2018,11/8/2018,"Standard Class",MS-17770,"Maxwell Schwartz",Consumer,"United States",Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,"Office Supplies",Supplies,"Compact Automatic Electric Letter Opener",286.34,-64.43,3.0,0.2
3992,CA-2019-161998,5/1/2019,5/5/2019,"Standard Class",DB-13120,"David Bremer",Corporate,"United States",Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame",63.55,14.3,3.0,0.2
3993,CA-2019-161998,5/1/2019,5/5/2019,"Standard Class",DB-13120,"David Bremer",Corporate,"United States",Tampa,Florida,33614,South,OFF-SU-10004261,"Office Supplies",Supplies,"Fiskars 8"" Scissors, 2/Pack",41.38,4.65,3.0,0.2
3994,CA-2019-161998,5/1/2019,5/5/2019,"Standard Class",DB-13120,"David Bremer",Corporate,"United States",Tampa,Florida,33614,South,OFF-AR-10004022,"Office Supplies",Art,"Panasonic KP-380BK Classic Electric Pencil Sharpener",172.7,10.79,6.0,0.2
3995,CA-2019-105627,3/8/2019,3/12/2019,"Standard Class",DK-12895,"Dana Kaydos",Consumer,"United States",Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,97.46,3.0,0.0
3996,CA-2019-105627,3/8/2019,3/12/2019,"Standard Class",DK-12895,"Dana Kaydos",Consumer,"United States",Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,"Hon Mobius Operator's Chair",860.93,189.4,7.0,0.0
3997,CA-2019-105627,3/8/2019,3/12/2019,"Standard Class",DK-12895,"Dana Kaydos",Consumer,"United States",Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",769.95,223.29,5.0,0.0
3998,CA-2019-105627,3/8/2019,3/12/2019,"Standard Class",DK-12895,"Dana Kaydos",Consumer,"United States",Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,"Office Supplies",Art,"Boston 1900 Electric Pencil Sharpener",14.98,4.49,1.0,0.0
3999,CA-2019-105627,3/8/2019,3/12/2019,"Standard Class",DK-12895,"Dana Kaydos",Consumer,"United States",Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,"Deflect-o Glass Clear Studded Chair Mats",373.08,82.08,6.0,0.0
4000,US-2019-149629,7/17/2019,7/20/2019,"Second Class",MP-17965,"Michael Paige",Corporate,"United States","Port Saint Lucie",Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5.8,5.0,0.2
4001,CA-2018-116834,10/11/2018,10/16/2018,"Standard Class",Dp-13240,"Dean percer","Home Office","United States",Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,"DAX Cubicle Frames - 8x10",63.47,19.04,11.0,0.0
4002,CA-2018-116834,10/11/2018,10/16/2018,"Standard Class",Dp-13240,"Dean percer","Home Office","United States",Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,"WD My Passport Ultra 1TB Portable External Hard Drive",345.0,58.65,5.0,0.0
4003,CA-2020-145730,3/3/2020,3/8/2020,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.9,-127.58,3.0,0.3
4004,CA-2020-145730,3/3/2020,3/8/2020,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10001016,Technology,Machines,"Canon PC170 Desktop Personal Copier",287.91,33.59,3.0,0.4
4005,CA-2020-145730,3/3/2020,3/8/2020,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-EN-10000483,"Office Supplies",Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,11.9,3.0,0.2
4006,US-2019-168732,12/10/2019,12/16/2019,"Standard Class",KM-16660,"Khloe Miller",Consumer,"United States",Roswell,Georgia,30076,South,OFF-AR-10003087,"Office Supplies",Art,"Staples in misc. colors",1.78,0.5,1.0,0.0
4007,US-2019-168732,12/10/2019,12/16/2019,"Standard Class",KM-16660,"Khloe Miller",Consumer,"United States",Roswell,Georgia,30076,South,OFF-PA-10000520,"Office Supplies",Paper,"Xerox 201",25.92,12.44,4.0,0.0
4008,US-2019-168732,12/10/2019,12/16/2019,"Standard Class",KM-16660,"Khloe Miller",Consumer,"United States",Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94,21.41,6.0,0.0
4009,CA-2019-107468,12/18/2019,12/22/2019,"Standard Class",MK-17905,"Michael Kennedy",Corporate,"United States",Louisville,Colorado,80027,West,OFF-AR-10000634,"Office Supplies",Art,"Newell 320",6.85,0.6,2.0,0.2
4010,CA-2021-144463,1/1/2021,1/5/2021,"Standard Class",SC-20725,"Steven Cartwright",Consumer,"United States","Los Angeles",California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,199.26,11.0,0.0
4011,CA-2021-100811,11/21/2021,11/24/2021,"First Class",CC-12475,"Cindy Chapman",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,"Office Supplies",Paper,"Xerox 1972",8.45,2.64,2.0,0.2
4012,CA-2021-100811,11/21/2021,11/24/2021,"First Class",CC-12475,"Cindy Chapman",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,"Office Supplies",Storage,"Recycled Eldon Regeneration Jumbo File",39.3,3.93,4.0,0.2
4013,CA-2019-153612,12/22/2019,12/27/2019,"Standard Class",BT-11305,"Beth Thompson","Home Office","United States",Superior,Wisconsin,54880,Central,OFF-AR-10000203,"Office Supplies",Art,"Newell 336",17.12,4.96,4.0,0.0
4014,CA-2019-165624,8/23/2019,8/28/2019,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-AP-10000828,"Office Supplies",Appliances,"Avanti 4.4 Cu. Ft. Refrigerator",542.94,152.02,3.0,0.0
4015,CA-2019-165624,8/23/2019,8/28/2019,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-LA-10003190,"Office Supplies",Labels,"Avery 474",8.64,4.23,3.0,0.0
4016,CA-2019-165624,8/23/2019,8/28/2019,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-PA-10002319,"Office Supplies",Paper,"Xerox 1944",193.8,94.96,5.0,0.0
4017,CA-2019-165624,8/23/2019,8/28/2019,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-PA-10003893,"Office Supplies",Paper,"Xerox 1962",21.4,9.63,5.0,0.0
4018,CA-2019-165624,8/23/2019,8/28/2019,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-PA-10002499,"Office Supplies",Paper,"Xerox 1890",97.88,48.94,2.0,0.0
4019,CA-2019-165624,8/23/2019,8/28/2019,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,"Maxell LTO Ultrium - 800 GB",251.91,47.86,9.0,0.0
4020,CA-2019-165624,8/23/2019,8/28/2019,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-AP-10001492,"Office Supplies",Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,6.72,3.0,0.0
4021,CA-2018-154963,6/22/2018,6/27/2018,"Standard Class",AA-10645,"Anna Andreadi",Consumer,"United States",Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.06,-4.86,3.0,0.3
4022,CA-2018-154963,6/22/2018,6/27/2018,"Standard Class",AA-10645,"Anna Andreadi",Consumer,"United States",Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",82.78,-15.18,3.0,0.4
4023,CA-2018-154963,6/22/2018,6/27/2018,"Standard Class",AA-10645,"Anna Andreadi",Consumer,"United States",Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,0.0,5.0,0.3
4024,CA-2021-130764,10/27/2021,10/28/2021,"First Class",JO-15145,"Jack O'Briant",Corporate,"United States","San Francisco",California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.67,6.55,5.0,0.15
4025,CA-2021-130764,10/27/2021,10/28/2021,"First Class",JO-15145,"Jack O'Briant",Corporate,"United States","San Francisco",California,94110,West,TEC-PH-10003215,Technology,Phones,"Jackery Bar Premium Fast-charging Portable Charger",95.84,34.74,4.0,0.2
4026,CA-2021-139311,8/11/2021,8/13/2021,"First Class",SF-20965,"Sylvia Foulston",Corporate,"United States",Bedford,Texas,76021,Central,OFF-PA-10001776,"Office Supplies",Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.66,10.01,4.0,0.2
4027,CA-2021-139311,8/11/2021,8/13/2021,"First Class",SF-20965,"Sylvia Foulston",Corporate,"United States",Bedford,Texas,76021,Central,OFF-AR-10004582,"Office Supplies",Art,"BIC Brite Liner Grip Highlighters",9.18,2.87,7.0,0.2
4028,CA-2021-139311,8/11/2021,8/13/2021,"First Class",SF-20965,"Sylvia Foulston",Corporate,"United States",Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",153.58,13.44,2.0,0.2
4029,CA-2021-139311,8/11/2021,8/13/2021,"First Class",SF-20965,"Sylvia Foulston",Corporate,"United States",Bedford,Texas,76021,Central,OFF-BI-10004209,"Office Supplies",Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.86,-22.51,8.0,0.8
4030,CA-2021-124296,12/24/2021,12/28/2021,"Standard Class",CS-12355,"Christine Sundaresam",Consumer,"United States",Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,"DYMO CardScan Personal V9 Business Card Scanner",479.97,239.99,3.0,0.0
4031,CA-2021-124296,12/24/2021,12/28/2021,"Standard Class",CS-12355,"Christine Sundaresam",Consumer,"United States",Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,60.55,4.0,0.0
4032,CA-2020-169957,9/26/2020,9/30/2020,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Covington,Washington,98042,West,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster II",236.88,66.33,6.0,0.0
4033,CA-2020-169957,9/26/2020,9/30/2020,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Covington,Washington,98042,West,OFF-PA-10004040,"Office Supplies",Paper,"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",29.9,14.65,5.0,0.0
4034,CA-2020-169957,9/26/2020,9/30/2020,"Standard Class",SN-20710,"Steve Nguyen","Home Office","United States",Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",100.0,21.0,4.0,0.0
4035,US-2020-108777,12/12/2020,12/12/2020,"Same Day",JM-15655,"Jim Mitchum",Corporate,"United States",Lorain,Ohio,44052,East,OFF-BI-10003982,"Office Supplies",Binders,"Wilson Jones Century Plastic Molded Ring Binders",18.69,-14.33,3.0,0.7
4036,US-2020-108777,12/12/2020,12/12/2020,"Same Day",JM-15655,"Jim Mitchum",Corporate,"United States",Lorain,Ohio,44052,East,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",383.95,76.79,6.0,0.2
4037,CA-2019-148859,12/28/2019,1/1/2020,"Standard Class",FH-14350,"Fred Harton",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-ST-10004950,"Office Supplies",Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.82,1.55,2.0,0.2
4038,CA-2018-110786,12/29/2018,1/2/2019,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,FUR-FU-10000550,Furniture,Furnishings,"Stacking Trays by OIC",24.9,8.22,5.0,0.0
4039,CA-2018-110786,12/29/2018,1/2/2019,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,OFF-PA-10000528,"Office Supplies",Paper,"Xerox 1981",21.12,9.5,4.0,0.0
4040,CA-2018-110786,12/29/2018,1/2/2019,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,TEC-MA-10003183,Technology,Machines,"DYMO CardScan Personal V9 Business Card Scanner",767.95,287.98,6.0,0.2
4041,CA-2018-110786,12/29/2018,1/2/2019,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,OFF-BI-10003305,"Office Supplies",Binders,"Avery Hanging File Binders",14.35,4.66,3.0,0.2
4042,CA-2018-110786,12/29/2018,1/2/2019,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,TEC-PH-10001425,Technology,Phones,"Mophie Juice Pack Helium for iPhone",191.98,19.2,3.0,0.2
4043,CA-2018-110786,12/29/2018,1/2/2019,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,OFF-LA-10001474,"Office Supplies",Labels,"Avery 477",274.77,126.39,9.0,0.0
4044,CA-2018-110786,12/29/2018,1/2/2019,"Standard Class",AJ-10795,"Anthony Johnson",Corporate,"United States","San Francisco",California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,23.99,6.0,0.0
4045,CA-2019-137750,6/25/2019,6/30/2019,"Standard Class",JF-15565,"Jill Fjeld",Consumer,"United States","San Francisco",California,94110,West,FUR-FU-10001979,Furniture,Furnishings,"Dana Halogen Swing-Arm Architect Lamp",204.85,57.36,5.0,0.0
4046,CA-2019-136378,4/2/2019,4/7/2019,"Standard Class",CS-11845,"Cari Sayre",Corporate,"United States",Houston,Texas,77070,Central,OFF-BI-10003707,"Office Supplies",Binders,"Aluminum Screw Posts",9.16,-13.73,3.0,0.8
4047,CA-2021-100356,10/21/2021,10/25/2021,"Standard Class",SP-20920,"Susan Pistek",Consumer,"United States",Chicago,Illinois,60653,Central,OFF-AP-10002191,"Office Supplies",Appliances,"Belkin 8 Outlet SurgeMaster II Gold Surge Protector",23.99,-62.38,2.0,0.8
4048,US-2019-166520,7/16/2019,7/19/2019,"First Class",KE-16420,"Katrina Edelman",Corporate,"United States","New York City","New York",10035,East,OFF-PA-10000501,"Office Supplies",Paper,"Petty Cash Envelope",80.88,39.63,3.0,0.0
4049,US-2019-166520,7/16/2019,7/19/2019,"First Class",KE-16420,"Katrina Edelman",Corporate,"United States","New York City","New York",10035,East,TEC-AC-10001990,Technology,Accessories,"Kensington Orbit Wireless Mobile Trackball for PC and Mac",599.9,191.97,10.0,0.0
4050,CA-2021-136350,6/24/2021,6/26/2021,"Second Class",GA-14515,"George Ashbrook",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,49.8,3.0,0.0
